"sample_name","depth","Hagenia","Acacia t.","Acalypha","Acanthaceae undif.","Acanthus","Adenium","Aerva type","Aizoaceae t.","Alchemilla t.","Allophylus t.","Amaranthaceae undif.","Anthoceros t.","Anthospermum","Apiaceae undif.","Apodytes dimidiata","Araliaceae undif.","Artemisia","Asteroideae undif.","Balanites","Bersama","Brassicaceae","Buxus","Caesalpiniaceae undif.","Capparaceae undif.","Cardueae undif.","Carissa","Caryophyllaceae undif.","Caucanthus","Celastraceae/Hippocrateaceae undiff.","Celtis","Centaurea","Cichorieae","Cissus t.","Clematis-type","Combretaceae","Commelina","Commiphora","Crassocephalum-type montuosum","Cucurbitaceae undif.","Cupressaceae","Cussonia","Cyperaceae","Digera-type muricata","Diospyros/Euclea t.","Dipsacaceae","Dodonaea","Dombeya","Dyschoriste-type","Ekebergia","Ephedra","Erica t.","Euphorbia t.","Euphorbiaceae undif.","Fabaceae Undif.","Fern","Ficus","Galiniera","Grewioideae","Gunnera perpensa","Hydrocotyle","Hypericum undif.","Hyphaene t.","Hypoestes t.","Ilex","Indeterminable","Ipomoea","Isoglossa","Jatropha/Croton","Kohautia","Lamiaceae undif.","Lannea","Macaranga","Maesa","Malva undif.","Menispermaceae undif.","Mimulopsis-type","Mitragyna/Hallea","Monoletes","Morella","Myriophyllum alterniflorum t.","Myrsine africana","Nuxia t.","Nymphaea","Olea t.","Petaloid monocot","Phoenix t.","Phyllanthus amarus","Phytolacca","Pilea-type bambuseti","Pinus undif.","Plantago","Poaceae","Podocarpus","Polygala","Polygonum t.","Polyscias","Portulacaceae t.","Potamogeton","Proteaceae","Prunus t.","Psydrax","Ranunculaceae undif.","Resedaceae undiff.","Rhamnaceae undif.","Ricinus","Rosa t.","Rubia-type","Rubiaceae undif.","Rumex t.","Salix","Sapindaceae undif.","Sapotaceae undif.","Scrophulariaceae undif.","Searsia","Securinega  t.","Solanaceae undif.","Solanum","Steganotaenia-type","Stoebe kilimandscharica-type","Swertia-type kilimandscharica","Syzygium t.","Tacazzea","Tamarix","Tarenna-type graveolens","Teclea","Thalictrum","Thymelaeaceae undif.","Trema","Tribulus","Trichocladus ellipticus-type","Trilepisium","Triletes","Typha","Urtica t.","Vahlia","Vepris-type daniellii","Vernonieae","Zanthoxylum"
NA,"3425",NA,"   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   8","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  37","   0","   0","   0","   0","   0","   0","   0","   0","   1","   1","   0","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  22","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  29","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  84","  41","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","  31","   0","   0","   0","   0","   0"
NA,"3475",NA,"   0","   0","   0","   0","   0","   0","   0","   0","   0","   5","   1","   1","   0","   0","   0","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   4","   0"," 106","   0","   0","   0","   1","   0","   0","   1","   0","   0","   1","   0","   5","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  24","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  13","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0"," 226","  58","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","  44","   0","   0","   0","   0","   0"
NA,"3525",NA,"   0","   0","   0","   0","   0","   0","   0","   0","   0","   6","   2","   0","   0","   0","   0","   0","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","  67","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  10","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  30","   1","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   5","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0"," 127","  32","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","  16","   1","   0","   0","   0","   0"
NA,"3575","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","  40","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  15","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","  10","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0"," 105","  23","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","  17","   3","   0","   0","   0","   0"
NA,"3675",NA,"   0","   0","   0","   0","   0","   0","   0","   0","   0","   3","   1","   0","   0","   0","   0","   1","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   4","   1","  30","   0","   0","   0","   1","   0","   0","   0","   1","   2","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","  16","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   7","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0"," 142","  25","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   3","  32","   0","   0","   0","   0","   0"
NA,"3900",NA,"   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   2","   1","   0","   0","   0","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","  18","   0","   0","   0","   1","   0","   0","   0","   0","  13","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   9","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   8","  23","   0","   0","   0","   0","   7","   0","   0","   0","   0","   0","   0","   0"," 203","  22","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   3","  10","   0","   0","   0","   0","   0"
NA,"4000","   2","   0","   0","   0","   0","   0","   2","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   7","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   1","   0","   1","   0","   0","   0","   0","   0","   0","   0","  35","   0","   0","   1","   2","   0","   0","   0","   0","  46","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  16","   0","   0","   0","   0","   1","   0","   0","   0","   2","   0","   0","   0","   7","  38","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0"," 339","  36","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   3","   8","   0","   0","   0","   0","   0"
NA,"4100",NA,"   0","   0","   0","   0","   0","   1","   0","   0","   0","   8","   0","   2","   0","   0","   0","   3","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   2","   0","  66","   0","   0","   0","   0","   0","   0","   0","   0","  15","   0","   0","   2","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","  30","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   4","  28","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0"," 227","  51","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   1","   3","  31","   2","   0","   0","   0","   0"
NA,"4300",NA,"   0","   0","   0","   0","   0","   2","   0","   0","   0","  11","   2","   4","   2","   0","   0","   4","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","  52","   0","   2","   0","   2","   0","   0","   0","   0","  11","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  15","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   6","  88","   0","   0","   0","   0","  17","   0","   0","   0","   0","   0","   0","   1"," 262","   8","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   4","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  18","   0","   0","   0","   0","   2","   2","  10","   0","   0","   0","   0","   0"
NA,"4400","   1","   0","   0","   0","   0","   0","   2","   0","   0","   0","  10","  13","   2","   4","   0","   0","   0","   5","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   1","   0","   0","   0","   0","   0","   4","   0","  49","   0","   0","   0","   1","   0","   0","   0","   0","   8","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   2","  17","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   8","  44","   0","   0","   0","   0","  28","   0","   0","   0","   0","   0","   0","   3"," 252","  41","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   5","   0","   0","   1","   0","   0","   6","  14","   0","   0","   0","   0","   0"
NA,"4500","   1","   0","   0","   0","   0","   0","   2","   0","   0","   0","  34","  11","   3","   3","   0","   0","   1","  11","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   1","   0","   1","   0","   0","   0","   0","   0","   0","   0","  13","   0","   1","   0","   1","   1","   0","   0","   0","  10","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  15","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   4","  16","   0","   0","   0","   0","   4","   0","   0","   0","   0","   0","   0","   5"," 305","  14","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   2","  21","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   3","   0","   0","   0","   0","   0","   3","  19","   2","   0","   0","   0","   0"
NA,"4625","   2","   0","   0","   0","   0","   0","   2","   0","   0","   1","  12","   6","   2","   0","   0","   0","   0","   5","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","  72","   0","   1","   0","   2","   0","   0","   0","   0","   5","   0","   0","   6","   0","   0","   0","   1","   0","   0","   0","   0","   0","   1","   4","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","  11","  14","   0","   0","   0","   0","   5","   0","   0","   0","   0","   0","   0","   0"," 183","  50","   2","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   8","  47","   0","   0","   0","   0","   0"
NA,"4700",NA,"   0","   0","   0","   0","   0","   0","   0","   0","   0","   5","   1","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   1","   0","   0","   0","   0","   0","   0","   0","   1","   0","  50","   0","   0","   0","   1","   0","   0","   0","   0","   6","   0","   0","   4","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","  15","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   6","  12","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0"," 161","  28","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   4","  43","   0","   1","   0","   0","   0"
NA,"4800",NA,"   0","   0","   0","   0","   0","   0","   0","   0","   1","  12","   4","   0","   0","   0","   0","   0","   4","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   1","   2","   0","   0","   0","   0","   1","   0","  65","   0","   0","   0","   0","   0","   1","   0","   1","   1","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  11","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   7","   5","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0"," 116","  33","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   3","   0","   0","   0","   0","   0","   2","  32","   1","   0","   0","   0","   0"
NA,"4900",NA,"   0","   0","   0","   0","   0","   0","   0","   0","   0","  12","   3","   0","   1","   0","   0","   2","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   1","   0","  35","   0","   0","   0","   0","   0","   0","   1","   0","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","  16","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  17","   5","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0"," 115","  34","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","  52","   0","   0","   0","   0","   0"
NA,"11000",NA,"    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","   34","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   13","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    2","    0","   11","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0"
NA,"5000","   1","   0","   1","   0","   0","   0","   1","   0","   0","   0","  17","   0","   0","   1","   0","   0","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   1","   1","   0","   0","   0","   0","   3","   0","  12","   0","   2","   0","   6","   0","   0","   0","   0","   4","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","  33","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  14","  18","   0","   0","   0","   0","   5","   0","   0","   0","   0","   0","   0","   0"," 225","  49","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   1","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   6","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","  30","  18","   1","   0","   0","   0","   0"
